,noise_type,mia,acc,T,version,machine,rp
40,10.0,0.014691548742989682,0.4698,30.0,v8,becat,3.0
41,100.0,0.021565777914560585,0.4209,30.0,v8,becat,3.0
42,1000.0,0.006081470315867954,0.4221,30.0,v8,becat,3.0
43,10000.0,0.022250608934819723,0.4376,30.0,v8,becat,3.0
44,0.01,0.0055843782939006634,0.3231,30.0,v8,becat,4.0
45,0.05,0.012224969622568948,0.421,30.0,v8,becat,4.0
46,0.1,0.0037927982386962624,0.3378,30.0,v8,becat,4.0
47,0.5,0.015085637418040953,0.4125,30.0,v8,becat,4.0
48,1.0,0.009058844488346146,0.4559,30.0,v8,becat,4.0
49,2.0,0.025960101669531624,0.495,30.0,v8,becat,4.0
50,5.0,0.017250353406527672,0.3246,30.0,v8,becat,4.0
51,10.0,0.0013990209137074087,0.2745,30.0,v8,becat,4.0
52,100.0,0.017446913603720703,0.4545,30.0,v8,becat,4.0
53,1000.0,0.0032945669494301114,0.3888,30.0,v8,becat,4.0
54,10000.0,0.00727348396649847,0.3538,30.0,v8,becat,4.0
55,0.01,0.00876150566857267,0.1902,30.0,v8,becat,5.0
56,0.05,0.013311014059672416,0.3141,30.0,v8,becat,5.0
57,0.1,-0.006420567802922695,0.2751,30.0,v8,becat,5.0
58,0.5,0.004888034072775866,0.3461,30.0,v8,becat,5.0
59,1.0,0.0038924147153438535,0.3091,30.0,v8,becat,5.0
60,2.0,-0.007024614936964466,0.3201,30.0,v8,becat,5.0
61,5.0,0.015184135325040055,0.3481,30.0,v8,becat,5.0
62,10.0,0.012027380212718455,0.3611,30.0,v8,becat,5.0
63,100.0,-0.012072581234269249,0.2895,30.0,v8,becat,5.0
64,1000.0,-0.0015011261262670914,0.3282,30.0,v8,becat,5.0
65,10000.0,0.010544213875671097,0.3959,30.0,v8,becat,5.0
66,0.01,0.012323749688831903,0.4109,30.0,v8,becat,6.0
67,0.05,-0.00010000500033334732,0.3576,30.0,v8,becat,6.0
68,0.1,0.011335509663745679,0.4357,30.0,v8,becat,6.0
69,0.5,-0.0021022080918701985,0.329,30.0,v8,becat,6.0
70,1.0,-0.0010005003335835344,0.3065,30.0,v8,becat,6.0
71,2.0,0.004589452333807224,0.3404,30.0,v8,becat,6.0
72,5.0,-0.0028039273327342593,0.2376,30.0,v8,becat,6.0
73,10.0,-0.0018016219466282088,0.3272,30.0,v8,becat,6.0
74,100.0,-0.004208844774054682,0.3948,30.0,v8,becat,6.0
75,1000.0,0.014100124378781626,0.4632,30.0,v8,becat,6.0
76,10000.0,-0.008637193395663588,0.278,30.0,v8,becat,6.0
77,0.01,0.011730922875698699,0.4002,30.0,v8,becat,7.0
78,0.05,0.006180859075081099,0.3786,30.0,v8,becat,7.0
79,0.1,0.00727348396649847,0.3395,30.0,v8,becat,7.0
80,0.5,0.011533235813673085,0.2921,30.0,v8,becat,7.0
81,1.0,0.005286004429237438,0.3904,30.0,v8,becat,7.0
82,2.0,0.010049335853001438,0.4191,30.0,v8,becat,7.0
83,5.0,0.0032945669494301114,0.3879,30.0,v8,becat,7.0
84,10.0,0.009455158770755197,0.4418,30.0,v8,becat,7.0
85,100.0,0.002796087302001188,0.345,30.0,v8,becat,7.0
86,1000.0,0.009257021262676848,0.4242,30.0,v8,becat,7.0
87,10000.0,0.02078253918252841,0.4204,30.0,v8,becat,7.0
88,0.01,0.008662373078652587,0.4385,30.0,v8,becat,8.0
89,0.05,0.03188618886232173,0.4756,30.0,v8,becat,8.0
90,0.1,-0.0033054570087264813,0.2258,30.0,v8,becat,8.0
91,0.5,0.005186526687300154,0.2943,30.0,v8,becat,8.0
92,1.0,0.007372754329413157,0.3376,30.0,v8,becat,8.0
93,2.0,0.012323749688831903,0.4286,30.0,v8,becat,8.0
94,5.0,0.020292703267762394,0.4218,30.0,v8,becat,8.0
95,10.0,0.001998002662673058,0.3188,30.0,v8,becat,8.0
96,100.0,0.007571265496318126,0.408,30.0,v8,becat,8.0
97,1000.0,0.02273948696948934,0.4948,30.0,v8,becat,8.0
98,10000.0,0.004987541511038968,0.3361,30.0,v8,becat,8.0
99,0.01,0.010049335853001438,0.3638,30.0,v8,becat,9.0
100,0.05,-0.0006001800720324606,0.2831,30.0,v8,becat,9.0
101,0.1,0.002895803112025468,0.2773,30.0,v8,becat,9.0
102,0.5,0.008464078412129364,0.4105,30.0,v8,becat,9.0
103,1.0,-0.0018016219466282088,0.4137,30.0,v8,becat,9.0
104,2.0,0.010841023177874769,0.412,30.0,v8,becat,9.0
105,5.0,0.008166562666393401,0.4118,30.0,v8,becat,9.0
106,10.0,0.01242251999855711,0.3711,30.0,v8,becat,9.0
107,100.0,0.0036931718376176067,0.3301,30.0,v8,becat,9.0
108,1000.0,0.0004998750416509929,0.2929,30.0,v8,becat,9.0
109,10000.0,0.0046889894861314695,0.3185,30.0,v8,becat,9.0
110,0.01,0.011038847115216448,0.3205,30.0,v8,becat,10.0
111,0.05,0.019116117192230143,0.4062,30.0,v8,becat,10.0
112,0.1,0.00029995500899794244,0.4191,30.0,v8,becat,10.0
113,0.5,0.024107075343233104,0.4197,30.0,v8,becat,10.0
114,1.0,0.010544213875671097,0.4546,30.0,v8,becat,10.0
115,2.0,-0.0015011261262670914,0.4218,30.0,v8,becat,10.0
116,5.0,0.01626697246387194,0.4507,30.0,v8,becat,10.0
117,10.0,0.01400151963581361,0.4295,30.0,v8,becat,10.0
118,100.0,0.014593002302900086,0.4473,30.0,v8,becat,10.0
119,1000.0,0.018919884852510768,0.3241,30.0,v8,becat,10.0
120,10000.0,0.006677654753240497,0.4717,30.0,v8,becat,10.0
