a1	G_theta	G_k	epsilon	mia	epsilon	delta	obj1	obj2
1	0.1	10.0	0.01	0.001005016708416795	0.0	1.0	1.1142547833872071e-07
1	0.1	10.0	0.10966666666666666	0.01159060397772771	0.0	1.0	1.1142547833872071e-07
1	0.1	10.0	0.20933333333333334	0.023285588200654017	0.0	1.0	1.1142547833872071e-07
1	0.1	10.0	0.309	0.036206237050342205	0.0	1.0	1.1142547833872071e-07
1	0.1	10.0	0.4086666666666667	0.050481003353120224	0.0	1.0	1.1142547833872071e-07
1	0.1	10.0	0.5083333333333333	0.06625180212410026	0.0	1.0	1.1142547833872071e-07
1	0.1	10.0	0.608	0.08367542143941897	0.0	1.0	1.1142547833872071e-07
1	0.1	10.0	0.7076666666666667	0.10292508117154198	0.0	1.0	1.1142547833872071e-07
1	0.1	10.0	0.8073333333333333	0.12419215508406323	0.0	1.0	1.1142547833872071e-07
1	0.1	10.0	0.907	0.1476880734064991	0.0	1.0	1.1142547833872071e-07
1	0.1	10.0	1.0066666666666666	0.1736464248038459	0.0	1.0	1.1142547833872071e-07
1	0.1	10.0	1.1063333333333334	0.2023252786379906	0.0	1.0	1.1142547833872071e-07
1	0.1	10.0	1.206	0.23400975060812873	0.0	1.0	1.1142547833872071e-07
1	0.1	10.0	1.3056666666666668	0.2690148372769424	0.0	1.0	1.1142547833872071e-07
1	0.1	10.0	1.4053333333333333	0.3018858875743611	0.0	1.0	1.1142547833872071e-07
1	0.1	10.0	1.5050000000000001	0.31119308246722027	0.0	1.0	1.1142547833872071e-07
1	0.1	10.0	1.6046666666666667	0.31961738829721076	0.0	1.0	1.1142547833872071e-07
1	0.1	10.0	1.7043333333333333	0.327242556732403	0.0	1.0	1.1142547833872071e-07
1	0.1	10.0	1.804	0.33414439468064816	0.0	1.0	1.1142547833872071e-07
1	0.1	10.0	1.9036666666666666	0.34039151793683586	0.0	1.0	1.1142547833872071e-07
1	0.1	10.0	2.0033333333333334	0.3460460333384795	0.0	1.0	1.1142547833872071e-07
1	0.1	10.0	2.1029999999999998	0.3511641562113963	0.0	1.0	1.1142547833872071e-07
1	0.1	10.0	2.2026666666666666	0.35579676924392256	0.0	1.0	1.1142547833872071e-07
1	0.1	10.0	2.3023333333333333	0.3599899283458066	0.0	1.0	1.1142547833872071e-07
1	0.1	10.0	2.4019999999999997	0.36378532052086265	0.0	1.0	1.1142547833872071e-07
1	0.1	10.0	2.5016666666666665	0.3672206783054037	0.0	1.0	1.1142547833872071e-07
1	0.1	10.0	2.6013333333333333	0.3703301548926639	0.0	1.0	1.1142547833872071e-07
