a1	a4	G_theta	G_k	U_b	U_a	epsilon	mia	obj	delta
0.1	0.1	2	2	2	1	0.20933333333333334	-0.48835720582590986	5.5	7.376310999983034e-11
0.1	0.1	2	2	2	1	0.309	-0.4818968814748286	5.5	2.125199713480084e-16
0.1	0.1	2	2	2	1	0.4086666666666667	-0.47475949832343983	5.5	6.122943870162454e-22
0.1	0.1	2	2	2	1	0.5083333333333333	-0.4668740989379499	5.5	1.7640902828736228e-27
0.1	0.1	2	2	2	1	0.608	-0.4581622892802905	5.5	5.082546226324506e-33
0.1	0.1	2	2	2	1	0.7076666666666667	-0.448537459414229	5.5	1.464339801285343e-38
0.1	0.1	2	2	2	1	0.8073333333333333	-0.43790392245796833	5.5	4.2189307448346883e-44
0.1	0.1	2	2	2	1	0.907	-0.4261559632967505	5.5	1.2155222861584276e-49
0.1	0.1	2	2	2	1	1.0066666666666666	-0.413176787598077	5.5	3.502058975385538e-55
0.1	0.1	2	2	2	1	1.1063333333333334	-0.39883736068100467	5.5	1.0089833157924962e-60
0.1	0.1	2	2	2	1	1.206	-0.3829951246959356	5.5	2.9069965374742815e-66
0.1	0.1	2	2	2	1	1.3056666666666668	-0.3654925813615288	5.5	8.375390094780464e-72
0.1	0.1	2	2	2	1	1.4053333333333333	-0.3461557261687703	5.5	2.4130458476808318e-77
0.1	0.1	2	2	2	1	1.5050000000000001	-0.3247923184855757	5.5	6.952261562883258e-83
0.1	0.1	2	2	2	1	1.6046666666666667	-0.30118997036387646	5.5	2.0030262120878842e-88
0.1	0.1	2	2	2	1	1.7043333333333333	-0.2751140350487395	5.5	5.77094801457272e-94
0.1	0.1	2	2	2	1	1.804	-0.24630527419777665	5.5	1.6626762438712729e-99
0.1	0.1	2	2	2	1	1.9036666666666666	-0.21447728061910737	5.5	4.7903607604038444e-105
0.1	0.1	2	2	2	1	2.0033333333333334	-0.179313630905588	5.5	1.3801578208266555e-110
0.1	0.1	2	2	2	1	2.1029999999999998	-0.14046473965773493	5.5	3.976392813948652e-116
0.1	0.1	2	2	2	1	2.2026666666666666	-0.09754438402106541	5.5	1.145644329381882e-121
0.1	0.1	2	2	2	1	2.3023333333333333	-0.05012586398595403	5.5	3.300732575616737e-127
0.1	0.1	2	2	2	1	2.4019999999999997	0.0022622397230282476	5.5	9.509788733137003e-133
0.1	0.1	2	2	2	1	2.5016666666666665	0.06014075234195676	5.5	2.739879092810071e-138
0.1	0.1	2	2	2	1	2.6013333333333333	0.12408508294014747	5.5	7.893905589153311e-144
0.1	0.1	2	2	2	1	2.7009999999999996	0.19473094494720705	5.5	2.274324644981297e-149
0.1	0.1	2	2	2	1	2.8006666666666664	0.2727806762061305	5.5	6.55258988386737e-155
0.1	0.1	2	2	2	1	2.900333333333333	0.35901022138432387	5.5	1.8878762221087434e-160
0.1	0.1	2	2	2	1	3.0	0.4027022850505293	5.5	5.439187700085461e-166
0.1	0.1	3	2	1	0	0.01	-0.47884983639475603	6.5	0.022085217707466732
0.1	0.1	3	2	1	0	0.10966666666666666	-0.49420463438109347	6.5	6.363004263806308e-08
0.1	0.1	3	2	1	0	0.20933333333333334	-0.48835720589948967	6.5	1.8332544327841828e-13
0.1	0.1	3	2	1	0	0.309	-0.48189688147482884	6.5	5.281816066727646e-19
0.1	0.1	3	2	1	0	0.4086666666666667	-0.47475949832343983	6.5	1.521751725447834e-24
0.1	0.1	3	2	1	0	0.5083333333333333	-0.4668740989379499	6.5	4.384341076341516e-30
0.1	0.1	3	2	1	0	0.608	-0.4581622892802905	6.5	1.2631788978611828e-35
0.1	0.1	3	2	1	0	0.7076666666666667	-0.448537459414229	6.5	3.639363133976902e-41
0.1	0.1	3	2	1	0	0.8073333333333333	-0.43790392245796833	6.5	1.048542217050695e-46
0.1	0.1	3	2	1	0	0.907	-0.4261559632967505	6.5	3.0209702644764012e-52
0.1	0.1	3	2	1	0	1.0066666666666666	-0.413176787598077	6.5	8.703761460860322e-58
0.1	0.1	3	2	1	0	1.1063333333333334	-0.39883736068100467	6.5	2.5076534005767256e-63
0.1	0.1	3	2	1	0	1.206	-0.3829951246959356	6.5	7.224836762475596e-69
0.1	0.1	3	2	1	0	1.3056666666666668	-0.3654925813615288	6.5	2.0815582501318752e-74
0.1	0.1	3	2	1	0	1.4053333333333333	-0.3461557261687703	6.5	5.9972078140178384e-80
0.1	0.1	3	2	1	0	1.5050000000000001	-0.3247923184855757	6.5	1.727864284472316e-85
0.1	0.1	3	2	1	0	1.6046666666666667	-0.30118997036387646	6.5	4.978174974321865e-91
0.1	0.1	3	2	1	0	1.7043333333333333	-0.2751140350487395	6.5	1.4342692477455145e-96
0.1	0.1	3	2	1	0	1.804	-0.24630527419777665	6.5	4.1322940347404136e-102
0.1	0.1	3	2	1	0	1.9036666666666666	-0.21447728061910737	6.5	1.1905612573366348e-107
0.1	0.1	3	2	1	0	2.0033333333333334	-0.179313630905588	6.5	3.430143391429769e-113
0.1	0.1	3	2	1	0	2.1029999999999998	-0.14046473965773493	6.5	9.882636120791511e-119
0.1	0.1	3	2	1	0	2.2026666666666666	-0.09754438402106541	6.5	2.847300697107526e-124
0.1	0.1	3	2	1	0	2.3023333333333333	-0.05012586398595403	6.5	8.20339953900852e-130
0.1	0.1	3	2	1	0	2.4019999999999997	0.0022622397230282476	6.5	2.3634933979741742e-135
0.1	0.1	3	2	1	0	2.5016666666666665	0.06014075234195676	6.5	6.809495277786189e-141
0.1	0.1	3	2	1	0	2.6013333333333333	0.12408508294014747	6.5	1.9618936096008117e-146
0.1	0.1	3	2	1	0	2.7009999999999996	0.19473094494720705	6.5	5.652440274022871e-152
0.1	0.1	3	2	1	0	2.8006666666666664	0.2727806762061305	6.5	1.628532806011578e-157
0.1	0.1	3	2	1	0	2.900333333333333	0.35901022138432387	6.5	4.691989603931572e-163
0.1	0.1	3	2	1	0	3.0	0.4027022850505293	6.5	1.3518159635554456e-168
0.1	0.1	3	2	2	1	0.01	-0.2164077336853129	7.5	3.679198596282649
0.1	0.1	3	2	2	1	0.10966666666666666	-0.49419409781843454	7.5	1.0600192701574217e-05
0.1	0.1	3	2	2	1	0.20933333333333334	-0.4883572058691326	7.5	3.054036969464935e-11
0.1	0.1	3	2	2	1	0.309	-0.48189688147482873	7.5	8.79903042656332e-17
0.1	0.1	3	2	2	1	0.4086666666666667	-0.47475949832343983	7.5	2.5351014811438654e-22
0.1	0.1	3	2	2	1	0.5083333333333333	-0.4668740989379499	7.5	7.303917827464531e-28
0.1	0.1	3	2	2	1	0.608	-0.4581622892802905	7.5	2.1043424110297685e-33
0.1	0.1	3	2	2	1	0.7076666666666667	-0.448537459414229	7.5	6.06285159206905e-39
0.1	0.1	3	2	2	1	0.8073333333333333	-0.43790392245796833	7.5	1.7467770090451916e-44
0.1	0.1	3	2	2	1	0.907	-0.4261559632967505	7.5	5.03266470074933e-50
0.1	0.1	3	2	2	1	1.0066666666666666	-0.413176787598077	7.5	1.4499683622475364e-55
0.1	0.1	3	2	2	1	1.1063333333333334	-0.39883736068100467	7.5	4.177524982353202e-61
0.1	0.1	3	2	2	1	1.206	-0.3829951246959356	7.5	1.2035928115793115e-66
0.1	0.1	3	2	2	1	1.3056666666666668	-0.3654925813615288	7.5	3.467688792298577e-72
0.1	0.1	3	2	2	1	1.4053333333333333	-0.3461557261687703	7.5	9.990808722473928e-78
0.1	0.1	3	2	2	1	1.5050000000000001	-0.3247923184855757	7.5	2.8784664630442373e-83
0.1	0.1	3	2	2	1	1.6046666666666667	-0.30118997036387646	7.5	8.293191681502799e-89
0.1	0.1	3	2	2	1	1.7043333333333333	-0.2751140350487395	7.5	2.389363543023854e-94
0.1	0.1	3	2	2	1	1.804	-0.24630527419777665	7.5	6.884030129756765e-100
0.1	0.1	3	2	2	1	1.9036666666666666	-0.21447728061910737	7.5	1.9833679544397056e-105
0.1	0.1	3	2	2	1	2.0033333333333334	-0.179313630905588	7.5	5.714310321935244e-111
0.1	0.1	3	2	2	1	2.1029999999999998	-0.14046473965773493	7.5	1.6463582756938302e-116
0.1	0.1	3	2	2	1	2.2026666666666666	-0.09754438402106541	7.5	4.7433468244466194e-122
0.1	0.1	3	2	2	1	2.3023333333333333	-0.05012586398595403	7.5	1.366612567213285e-127
0.1	0.1	3	2	2	1	2.4019999999999997	0.0022622397230282476	7.5	3.937367386335445e-133
0.1	0.1	3	2	2	1	2.5016666666666665	0.06014075234195676	7.5	1.1344006565510841e-138
0.1	0.1	3	2	2	1	2.6013333333333333	0.12408508294014747	7.5	3.268338265942796e-144
0.1	0.1	3	2	2	1	2.7009999999999996	0.19473094494720705	7.5	9.416457015375095e-150
0.1	0.1	3	2	2	1	2.8006666666666664	0.2727806762061305	7.5	2.7129891555708922e-155
0.1	0.1	3	2	2	1	2.900333333333333	0.35901022138432387	7.5	7.816432599041682e-161
0.1	0.1	3	2	2	1	3.0	0.4027022850505293	7.5	2.252003788880055e-166
0.1	0.1	5	1	1	0	0.01	0.45	5.5	nan
0.1	0.1	5	1	1	0	0.10966666666666666	0.45	5.5	nan
0.1	0.1	5	1	1	0	0.20933333333333334	0.3515944523660094	5.5	nan
0.1	0.1	5	1	1	0	0.309	0.20583593878607986	5.5	nan
0.1	0.1	5	1	1	0	0.4086666666666667	0.035235245718313934	5.5	nan
0.1	0.1	5	1	1	0	0.5083333333333333	-0.08868269773138754	5.5	nan
0.1	0.1	5	1	1	0	0.608	-0.17771089714815308	5.5	nan
0.1	0.1	5	1	1	0	0.7076666666666667	-0.2590111885913224	5.5	nan
0.1	0.1	5	1	1	0	0.8073333333333333	-0.310691159886003	5.5	nan
0.1	0.1	5	1	1	0	0.907	-0.34076892491454797	5.5	nan
0.1	0.1	5	1	1	0	1.0066666666666666	-0.3558637776745705	5.5	nan
0.1	0.1	5	1	1	0	1.1063333333333334	-0.36036804298680286	5.5	nan
0.1	0.1	5	1	1	0	1.206	-0.3571739646167043	5.5	nan
0.1	0.1	5	1	1	0	1.3056666666666668	-0.34816104683478627	5.5	nan
0.1	0.1	5	1	1	0	1.4053333333333333	-0.33452255058216	5.5	nan
0.1	0.1	5	1	1	0	1.5050000000000001	-0.3169839634884986	5.5	nan
0.1	0.1	5	1	1	0	1.6046666666666667	-0.29594889003233266	5.5	nan
0.1	0.1	5	1	1	0	1.7043333333333333	-0.2715961464471099	5.5	nan
0.1	0.1	5	1	1	0	1.804	-0.24394401670302063	5.5	nan
0.1	0.1	5	1	1	0	1.9036666666666666	-0.21289237058131977	5.5	nan
0.1	0.1	5	1	1	0	2.0033333333333334	-0.17824981646203047	5.5	nan
0.1	0.1	5	1	1	0	2.1029999999999998	-0.13975069208194885	5.5	nan
0.1	0.1	5	1	1	0	2.2026666666666666	-0.09706510500434024	5.5	nan
0.1	0.1	5	1	1	0	2.3023333333333333	-0.04980416500725493	5.5	nan
0.1	0.1	5	1	1	0	2.4019999999999997	0.0024781687107047756	5.5	nan
0.1	0.1	5	1	1	0	2.5016666666666665	0.06028568698833808	5.5	nan
0.1	0.1	5	1	1	0	2.6013333333333333	0.12418236516217668	5.5	nan
0.1	0.1	5	1	1	0	2.7009999999999996	0.1947962421757113	5.5	nan
0.1	0.1	5	1	1	0	2.8006666666666664	0.2728245046463264	5.5	nan
0.1	0.1	5	1	1	0	2.900333333333333	0.35903963966460944	5.5	nan
0.1	0.1	5	1	1	0	3.0	0.40270326814465773	5.5	nan
0.1	0.1	5	1	2	1	0.01	0.45	6.5	nan
0.1	0.1	5	1	2	1	0.10966666666666666	0.45	6.5	nan
0.1	0.1	5	1	2	1	0.20933333333333334	0.3911156768043177	6.5	nan
0.1	0.1	5	1	2	1	0.309	0.23863480847045915	6.5	nan
0.1	0.1	5	1	2	1	0.4086666666666667	0.08247864869587496	6.5	nan
0.1	0.1	5	1	2	1	0.5083333333333333	-0.0536489077196472	6.5	nan
0.1	0.1	5	1	2	1	0.608	-0.1517312605167766	6.5	nan
0.1	0.1	5	1	2	1	0.7076666666666667	-0.23034035374139933	6.5	nan
0.1	0.1	5	1	2	1	0.8073333333333333	-0.2914468826115805	6.5	nan
0.1	0.1	5	1	2	1	0.907	-0.3278518888479876	6.5	nan
0.1	0.1	5	1	2	1	1.0066666666666666	-0.34719367703293297	6.5	nan
0.1	0.1	5	1	2	1	1.1063333333333334	-0.3545485465675952	6.5	nan
0.1	0.1	5	1	2	1	1.206	-0.35326783480656937	6.5	nan
0.1	0.1	5	1	2	1	1.3056666666666668	-0.3455391962493533	6.5	nan
0.1	0.1	5	1	2	1	1.4053333333333333	-0.33276272670879575	6.5	nan
0.1	0.1	5	1	2	1	1.5050000000000001	-0.3158027443593577	6.5	nan
0.1	0.1	5	1	2	1	1.6046666666666667	-0.2951560387406967	6.5	nan
0.1	0.1	5	1	2	1	1.7043333333333333	-0.2710639732413595	6.5	nan
0.1	0.1	5	1	2	1	1.804	-0.24358681438285495	6.5	nan
0.1	0.1	5	1	2	1	1.9036666666666666	-0.21265261123952467	6.5	nan
0.1	0.1	5	1	2	1	2.0033333333333334	-0.17808888653875515	6.5	nan
0.1	0.1	5	1	2	1	2.1029999999999998	-0.13964267359970112	6.5	nan
0.1	0.1	5	1	2	1	2.2026666666666666	-0.0969926014433517	6.5	nan
0.1	0.1	5	1	2	1	2.3023333333333333	-0.04975549957290848	6.5	nan
0.1	0.1	5	1	2	1	2.4019999999999997	0.002510833651127531	6.5	nan
0.1	0.1	5	1	2	1	2.5016666666666665	0.060307612166796976	6.5	nan
0.1	0.1	5	1	2	1	2.6013333333333333	0.12419708165772908	6.5	nan
0.1	0.1	5	1	2	1	2.7009999999999996	0.194806120099476	6.5	nan
0.1	0.1	5	1	2	1	2.8006666666666664	0.2728311348510211	6.5	nan
0.1	0.1	5	1	2	1	2.900333333333333	0.3590440899534901	6.5	nan
0.1	0.1	5	1	2	1	3.0	0.4027034168635096	6.5	nan
0.1	0.1	9	0.5	1	0	0.01	0.45	5.0	nan
0.1	0.1	9	0.5	1	0	0.10966666666666666	0.45	5.0	nan
0.1	0.1	9	0.5	1	0	0.20933333333333334	0.4488801253414223	5.0	nan
0.1	0.1	9	0.5	1	0	0.309	0.29528490672176855	5.0	nan
0.1	0.1	9	0.5	1	0	0.4086666666666667	0.16196747559108426	5.0	nan
0.1	0.1	9	0.5	1	0	0.5083333333333333	0.05478151042868512	5.0	nan
0.1	0.1	9	0.5	1	0	0.608	-0.030781974118385624	5.0	nan
0.1	0.1	9	0.5	1	0	0.7076666666666667	-0.09839470141790024	5.0	nan
0.1	0.1	9	0.5	1	0	0.8073333333333333	-0.15104009970368198	5.0	nan
0.1	0.1	9	0.5	1	0	0.907	-0.19113510130289663	5.0	nan
0.1	0.1	9	0.5	1	0	1.0066666666666666	-0.22062965829468767	5.0	nan
0.1	0.1	9	0.5	1	0	1.1063333333333334	-0.241087973292809	5.0	nan
0.1	0.1	9	0.5	1	0	1.206	-0.25375471840485625	5.0	nan
0.1	0.1	9	0.5	1	0	1.3056666666666668	-0.2596089206080345	5.0	nan
0.1	0.1	9	0.5	1	0	1.4053333333333333	-0.25940770411976405	5.0	nan
0.1	0.1	9	0.5	1	0	1.5050000000000001	-0.2537216804299632	5.0	nan
0.1	0.1	9	0.5	1	0	1.6046666666666667	-0.24296344860204971	5.0	nan
0.1	0.1	9	0.5	1	0	1.7043333333333333	-0.2274103992121292	5.0	nan
0.1	0.1	9	0.5	1	0	1.804	-0.20722279420111217	5.0	nan
0.1	0.1	9	0.5	1	0	1.9036666666666666	-0.18245791320817656	5.0	nan
0.1	0.1	9	0.5	1	0	2.0033333333333334	-0.15308090745805653	5.0	nan
0.1	0.1	9	0.5	1	0	2.1029999999999998	-0.11897287910212201	5.0	nan
0.1	0.1	9	0.5	1	0	2.2026666666666666	-0.0799366022341012	5.0	nan
0.1	0.1	9	0.5	1	0	2.3023333333333333	-0.03570021765091025	5.0	nan
0.1	0.1	9	0.5	1	0	2.4019999999999997	0.01408083644926822	5.0	nan
0.1	0.1	9	0.5	1	0	2.5016666666666665	0.06982345392311023	5.0	nan
0.1	0.1	9	0.5	1	0	2.6013333333333333	0.13201789527661673	5.0	nan
0.1	0.1	9	0.5	1	0	2.7009999999999996	0.20123011370070104	5.0	nan
0.1	0.1	9	0.5	1	0	2.8006666666666664	0.27810529409633417	5.0	nan
0.1	0.1	9	0.5	1	0	2.900333333333333	0.36337255705401	5.0	nan
0.1	0.1	9	0.5	1	0	3.0	0.40288022205205404	5.0	nan
0.1	0.1	9	0.5	2	1	0.01	0.45	6.0	nan
0.1	0.1	9	0.5	2	1	0.10966666666666666	0.45	6.0	nan
0.1	0.1	9	0.5	2	1	0.20933333333333334	0.45	6.0	nan
0.1	0.1	9	0.5	2	1	0.309	0.3323507407538664	6.0	nan
0.1	0.1	9	0.5	2	1	0.4086666666666667	0.1923346518390504	6.0	nan
0.1	0.1	9	0.5	2	1	0.5083333333333333	0.07966063206065693	6.0	nan
0.1	0.1	9	0.5	2	1	0.608	-0.01039908806654527	6.0	nan
0.1	0.1	9	0.5	2	1	0.7076666666666667	-0.0816954766643862	6.0	nan
0.1	0.1	9	0.5	2	1	0.8073333333333333	-0.13735881302724512	6.0	nan
0.1	0.1	9	0.5	2	1	0.907	-0.17992634114273037	6.0	nan
0.1	0.1	9	0.5	2	1	1.0066666666666666	-0.21144658163680935	6.0	nan
0.1	0.1	9	0.5	2	1	1.1063333333333334	-0.2335644920424778	6.0	nan
0.1	0.1	9	0.5	2	1	1.206	-0.24759090509556364	6.0	nan
0.1	0.1	9	0.5	2	1	1.3056666666666668	-0.2545590516381157	6.0	nan
0.1	0.1	9	0.5	2	1	1.4053333333333333	-0.25527046385408275	6.0	nan
0.1	0.1	9	0.5	2	1	1.5050000000000001	-0.2503321356481209	6.0	nan
0.1	0.1	9	0.5	2	1	1.6046666666666667	-0.24018647335035442	6.0	nan
0.1	0.1	9	0.5	2	1	1.7043333333333333	-0.2251352879376482	6.0	nan
0.1	0.1	9	0.5	2	1	1.804	-0.20535884841761604	6.0	nan
0.1	0.1	9	0.5	2	1	1.9036666666666666	-0.18093082575413283	6.0	nan
0.1	0.1	9	0.5	2	1	2.0033333333333334	-0.15182980020325026	6.0	nan
0.1	0.1	9	0.5	2	1	2.1029999999999998	-0.11794787600954576	6.0	nan
0.1	0.1	9	0.5	2	1	2.2026666666666666	-0.07909684102597575	6.0	nan
