a1	a4	G_theta	G_k	U_b	U_a	epsilon	mia	obj	delta
0.1	0.1	1	2	1	0	1.9036666666666666	-0.21447728061910737	2.5	1.5289903593645182e-104
0.1	0.1	1	2	1	0	2.0033333333333334	-0.179313630905588	2.5	4.405196410024862e-110
0.1	0.1	1	2	1	0	2.1029999999999998	-0.14046473965773493	2.5	1.2691875584462474e-115
0.1	0.1	1	2	1	0	2.2026666666666666	-0.09754438402106541	2.5	3.6566747735671653e-121
0.1	0.1	1	2	1	0	2.3023333333333333	-0.05012586398595403	2.5	1.0535298987654534e-126
0.1	0.1	1	2	1	0	2.4019999999999997	0.0022622397230282476	2.5	3.035340346962422e-132
0.1	0.1	1	2	1	0	2.5016666666666665	0.06014075234195676	2.5	8.745163314960255e-138
0.1	0.1	1	2	1	0	2.6013333333333333	0.12408508294014747	2.5	2.5195817491063526e-143
0.1	0.1	1	2	1	0	2.7009999999999996	0.19473094494720705	2.5	7.259203701285068e-149
0.1	0.1	1	2	1	0	2.8006666666666664	0.2727806762061305	2.5	2.0914597589634916e-154
0.1	0.1	1	2	1	0	2.900333333333333	0.35901022138432387	2.5	6.025735195430978e-160
0.1	0.1	1	2	1	0	3.0	0.4027022850505293	2.5	1.7360833499110807e-165
0.1	0.1	1	2	2	1	0.01	0.45	3.5	10273613.03514516
0.1	0.1	1	2	2	1	0.10966666666666666	0.0177360917358102	3.5	29.599456257668493
0.1	0.1	1	2	2	1	0.20933333333333334	-0.4882719264748248	3.5	8.527942484814918e-05
0.1	0.1	1	2	2	1	0.309	-0.48189688122912905	3.5	2.4569979391249806e-10
0.1	0.1	1	2	2	1	0.4086666666666667	-0.47475949832343917	3.5	7.078892574162826e-16
0.1	0.1	1	2	2	1	0.5083333333333333	-0.4668740989379499	3.5	2.03951005731749e-21
0.1	0.1	1	2	2	1	0.608	-0.4581622892802905	3.5	5.87606215283062e-27
0.1	0.1	1	2	2	1	0.7076666666666667	-0.448537459414229	3.5	1.6929608314529358e-32
0.1	0.1	1	2	2	1	0.8073333333333333	-0.43790392245796833	3.5	4.877614127095555e-38
0.1	0.1	1	2	2	1	0.907	-0.4261559632967505	3.5	1.4052965154795743e-43
0.1	0.1	1	2	2	1	1.0066666666666666	-0.413176787598077	3.5	4.048820273519707e-49
0.1	0.1	1	2	2	1	1.1063333333333334	-0.39883736068100467	3.5	1.1665115103248827e-54
0.1	0.1	1	2	2	1	1.206	-0.3829951246959356	3.5	3.3608533147794554e-60
0.1	0.1	1	2	2	1	1.3056666666666668	-0.3654925813615288	3.5	9.68300347102253e-66
0.1	0.1	1	2	2	1	1.4053333333333333	-0.3461557261687703	3.5	2.789784243409913e-71
0.1	0.1	1	2	2	1	1.5050000000000001	-0.3247923184855757	3.5	8.037688045934494e-77
0.1	0.1	1	2	2	1	1.6046666666666667	-0.30118997036387646	3.5	2.3157500181732707e-82
0.1	0.1	1	2	2	1	1.7043333333333333	-0.2751140350487395	3.5	6.671941130362711e-88
0.1	0.1	1	2	2	1	1.804	-0.24630527419777665	3.5	1.9222626836958382e-93
0.1	0.1	1	2	2	1	1.9036666666666666	-0.21447728061910737	3.5	5.538259035760936e-99
0.1	0.1	1	2	2	1	2.0033333333333334	-0.179313630905588	3.5	1.595635883032108e-104
0.1	0.1	1	2	2	1	2.1029999999999998	-0.14046473965773493	3.5	4.597209799649577e-110
0.1	0.1	1	2	2	1	2.2026666666666666	-0.09754438402106541	3.5	1.3245088159983195e-115
0.1	0.1	1	2	2	1	2.3023333333333333	-0.05012586398595403	3.5	3.816061655030392e-121
0.1	0.1	1	2	2	1	2.4019999999999997	0.0022622397230282476	3.5	1.0994510854967839e-126
0.1	0.1	1	2	2	1	2.5016666666666665	0.06014075234195676	3.5	3.1676445473739614e-132
0.1	0.1	1	2	2	1	2.6013333333333333	0.12408508294014747	3.5	9.126346875153765e-138
0.1	0.1	1	2	2	1	2.7009999999999996	0.19473094494720705	3.5	2.629405100224481e-143
0.1	0.1	1	2	2	1	2.8006666666666664	0.2727806762061305	3.5	7.57561735891135e-149
0.1	0.1	1	2	2	1	2.900333333333333	0.35901022138432387	3.5	2.1826221590480446e-154
0.1	0.1	1	2	2	1	3.0	0.4027022850505293	3.5	6.288384515043844e-160
0.1	0.1	2	2	1	0	0.01	-0.4072469701853116	4.5	6.5260234538733455
0.1	0.1	2	2	1	0	0.10966666666666666	-0.4941858957898437	4.5	1.8802221292415365e-05
0.1	0.1	2	2	1	0	0.20933333333333334	-0.48835720584550163	4.5	5.4171353815642934e-11
0.1	0.1	2	2	1	0	0.309	-0.48189688147482873	4.5	1.5607387704788671e-16
0.1	0.1	2	2	1	0	0.4086666666666667	-0.47475949832343983	4.5	4.496667220032551e-22
0.1	0.1	2	2	1	0	0.5083333333333333	-0.4668740989379499	4.5	1.2955413468399645e-27
0.1	0.1	2	2	1	0	0.608	-0.4581622892802905	4.5	3.7326030574255736e-33
0.1	0.1	2	2	1	0	0.7076666666666667	-0.448537459414229	4.5	1.0754057072964934e-38
0.1	0.1	2	2	1	0	0.8073333333333333	-0.43790392245796833	4.5	3.098367057769928e-44
0.1	0.1	2	2	1	0	0.907	-0.4261559632967505	4.5	8.92675049010797e-50
0.1	0.1	2	2	1	0	1.0066666666666666	-0.413176787598077	4.5	2.5718990948089676e-55
0.1	0.1	2	2	1	0	1.1063333333333334	-0.39883736068100467	4.5	7.409935968535273e-61
0.1	0.1	2	2	1	0	1.206	-0.3829951246959356	4.5	2.1348874521794522e-66
0.1	0.1	2	2	1	0	1.3056666666666668	-0.3654925813615288	4.5	6.150855355331869e-72
0.1	0.1	2	2	1	0	1.4053333333333333	-0.3461557261687703	4.5	1.7721319015479267e-77
0.1	0.1	2	2	1	0	1.5050000000000001	-0.3247923184855757	4.5	5.1057150510968875e-83
0.1	0.1	2	2	1	0	1.6046666666666667	-0.30118997036387646	4.5	1.4710150051600447e-88
0.1	0.1	2	2	1	0	1.7043333333333333	-0.2751140350487395	4.5	4.238162772011978e-94
0.1	0.1	2	2	1	0	1.804	-0.24630527419777665	4.5	1.2210632535399252e-99
0.1	0.1	2	2	1	0	1.9036666666666666	-0.21447728061910737	4.5	3.5180231372702365e-105
0.1	0.1	2	2	1	0	2.0033333333333334	-0.179313630905588	4.5	1.0135827737415155e-110
0.1	0.1	2	2	1	0	2.1029999999999998	-0.14046473965773493	4.5	2.9202481028102647e-116
0.1	0.1	2	2	1	0	2.2026666666666666	-0.09754438402106541	4.5	8.413569372816951e-122
0.1	0.1	2	2	1	0	2.3023333333333333	-0.05012586398595403	4.5	2.424045735123714e-127
0.1	0.1	2	2	1	0	2.4019999999999997	0.0022622397230282476	4.5	6.983953498923202e-133
0.1	0.1	2	2	1	0	2.5016666666666665	0.06014075234195676	4.5	2.012157021972588e-138
0.1	0.1	2	2	1	0	2.6013333333333333	0.12408508294014747	4.5	5.797254924016664e-144
0.1	0.1	2	2	1	0	2.7009999999999996	0.19473094494720705	4.5	1.670255565894659e-149
0.1	0.1	2	2	1	0	2.8006666666666664	0.2727806762061305	4.5	4.812197655557004e-155
0.1	0.1	2	2	1	0	2.900333333333333	0.35901022138432387	4.5	1.3864492805174e-160
0.1	0.1	2	2	1	0	3.0	0.4027022850505293	4.5	3.9945192301639147e-166
0.1	0.1	2	2	2	1	0.01	0.45	5.5	2363834.157931149
0.1	0.1	2	2	2	1	0.10966666666666666	-0.40214042910574405	5.5	6.810477046265053
0.1	0.1	2	2	2	1	0.20933333333333334	-0.48833758413498946	5.5	1.9621764683482527e-05
0.1	0.1	2	2	2	1	0.309	-0.4818968814182963	5.5	5.6532552224826744e-11
0.1	0.1	2	2	2	1	0.4086666666666667	-0.4747594983234397	5.5	1.6287676020001757e-16
0.1	0.1	2	2	2	1	0.5083333333333333	-0.4668740989379499	5.5	4.692666078076668e-22
0.1	0.1	2	2	2	1	0.608	-0.4581622892802905	5.5	1.3520108635073975e-27
0.1	0.1	2	2	2	1	0.7076666666666667	-0.448537459414229	5.5	3.895298204962441e-33
0.1	0.1	2	2	2	1	0.8073333333333333	-0.43790392245796833	5.5	1.1222800433881717e-38
0.1	0.1	2	2	2	1	0.907	-0.4261559632967505	5.5	3.2334173906962817e-44
0.1	0.1	2	2	2	1	1.0066666666666666	-0.413176787598077	5.5	9.315845972716055e-50
0.1	0.1	2	2	2	1	1.1063333333333334	-0.39883736068100467	5.5	2.6840019614256873e-55
0.1	0.1	2	2	2	1	1.206	-0.3829951246959356	5.5	7.732917171490052e-61
0.1	0.1	2	2	2	1	1.3056666666666668	-0.3654925813615288	5.5	2.227942037321004e-66
0.1	0.1	2	2	2	1	1.4053333333333333	-0.3461557261687703	5.5	6.418956276892009e-72
0.1	0.1	2	2	2	1	1.5050000000000001	-0.3247923184855757	5.5	1.849374848826625e-77
0.1	0.1	2	2	2	1	1.6046666666666667	-0.30118997036387646	5.5	5.328260832349241e-83
0.1	0.1	2	2	2	1	1.7043333333333333	-0.2751140350487395	5.5	1.535132994566239e-88
0.1	0.1	2	2	2	1	1.804	-0.24630527419777665	5.5	4.422894045835959e-94
0.1	0.1	2	2	2	1	1.9036666666666666	-0.21447728061910737	5.5	1.2742864500947746e-99
0.1	0.1	2	2	2	1	2.0033333333333334	-0.179313630905588	5.5	3.671365264614168e-105
0.1	0.1	2	2	2	1	2.1029999999999998	-0.14046473965773493	5.5	1.057762397553057e-110
0.1	0.1	2	2	2	1	2.2026666666666666	-0.09754438402106541	5.5	3.0475346609095283e-116
0.1	0.1	2	2	2	1	2.3023333333333333	-0.05012586398595403	5.5	8.780296530610374e-122
0.1	0.1	2	2	2	1	2.4019999999999997	0.0022622397230282476	5.5	2.529704031075551e-127
0.1	0.1	2	2	2	1	2.5016666666666665	0.06014075234195676	5.5	7.288367155402513e-133
0.1	0.1	2	2	2	1	2.6013333333333333	0.12408508294014747	5.5	2.0998620842361952e-138
0.1	0.1	2	2	2	1	2.7009999999999996	0.19473094494720705	5.5	6.049943257241834e-144
0.1	0.1	2	2	2	1	2.8006666666666664	0.2727806762061305	5.5	1.7430579698836468e-149
0.1	0.1	2	2	2	1	2.900333333333333	0.35901022138432387	5.5	5.021949722814487e-155
0.1	0.1	2	2	2	1	3.0	0.4027022850505293	5.5	1.446881254337169e-160
0.1	0.1	3	2	1	0	0.01	-0.46249555200966913	6.5	2.823421341496438
0.1	0.1	3	2	1	0	0.10966666666666666	-0.49419656341075663	6.5	8.134600379506173e-06
0.1	0.1	3	2	1	0	0.20933333333333334	-0.48835720587623627	6.5	2.3436715718522677e-11
0.1	0.1	3	2	1	0	0.309	-0.48189688147482873	6.5	6.752386325635263e-17
0.1	0.1	3	2	1	0	0.4086666666666667	-0.47475949832343983	6.5	1.9454398661580027e-22
0.1	0.1	3	2	1	0	0.5083333333333333	-0.4668740989379499	6.5	5.605035153969553e-28
0.1	0.1	3	2	1	0	0.608	-0.4581622892802905	6.5	1.614874847778127e-33
0.1	0.1	3	2	1	0	0.7076666666666667	-0.448537459414229	6.5	4.6526394613949156e-39
0.1	0.1	3	2	1	0	0.8073333333333333	-0.43790392245796833	6.5	1.3404787366347868e-44
0.1	0.1	3	2	1	0	0.907	-0.4261559632967505	6.5	3.862072826144297e-50
0.1	0.1	3	2	1	0	1.0066666666666666	-0.413176787598077	6.5	1.1127074310695435e-55
0.1	0.1	3	2	1	0	1.1063333333333334	-0.39883736068100467	6.5	3.2058375978203424e-61
0.1	0.1	3	2	1	0	1.206	-0.3829951246959356	6.5	9.236385429474426e-67
0.1	0.1	3	2	1	0	1.3056666666666668	-0.3654925813615288	6.5	2.66110846849535e-72
0.1	0.1	3	2	1	0	1.4053333333333333	-0.3461557261687703	6.5	7.666958395326325e-78
0.1	0.1	3	2	1	0	1.5050000000000001	-0.3247923184855757	6.5	2.2089385581828588e-83
0.1	0.1	3	2	1	0	1.6046666666666667	-0.30118997036387646	6.5	6.364205076163618e-89
0.1	0.1	3	2	1	0	1.7043333333333333	-0.2751140350487395	6.5	1.8336004005827063e-94
0.1	0.1	3	2	1	0	1.804	-0.24630527419777665	6.5	5.282812839594501e-100
0.1	0.1	3	2	1	0	1.9036666666666666	-0.21447728061910737	6.5	1.5220389071313623e-105
0.1	0.1	3	2	1	0	2.0033333333333334	-0.179313630905588	6.5	4.385168479675658e-111
0.1	0.1	3	2	1	0	2.1029999999999998	-0.14046473965773493	6.5	1.2634172822418104e-116
0.1	0.1	3	2	1	0	2.2026666666666666	-0.09754438402106541	6.5	3.640049946690427e-122
0.1	0.1	3	2	1	0	2.3023333333333333	-0.05012586398595403	6.5	1.0487400956626312e-127
0.1	0.1	3	2	1	0	2.4019999999999997	0.0022622397230282476	6.5	3.0215403754295417e-133
0.1	0.1	3	2	1	0	2.5016666666666665	0.06014075234195676	6.5	8.705404015836644e-139
0.1	0.1	3	2	1	0	2.6013333333333333	0.12408508294014747	6.5	2.5081266394850446e-144
0.1	0.1	3	2	1	0	2.7009999999999996	0.19473094494720705	6.5	7.226200217992209e-150
0.1	0.1	3	2	1	0	2.8006666666666664	0.2727806762061305	6.5	2.081951077288059e-155
0.1	0.1	3	2	1	0	2.900333333333333	0.35901022138432387	6.5	5.9983395940629654e-161
0.1	0.1	3	2	1	0	3.0	0.4027022850505293	6.5	1.7281903632707335e-166
0.1	0.1	3	2	2	1	0.01	-0.12689649097337047	7.5	1022690.0104475499
0.1	0.1	3	2	2	1	0.10966666666666666	-0.4574514985341675	7.5	2.946487095225601
0.1	0.1	3	2	2	1	0.20933333333333334	-0.48834871673275665	7.5	8.48916691630894e-06
0.1	0.1	3	2	2	1	0.309	-0.48189688145037063	7.5	2.445826253565746e-11
0.1	0.1	3	2	2	1	0.4086666666666667	-0.4747594983234397	7.5	7.046705668066206e-17
0.1	0.1	3	2	2	1	0.5083333333333333	-0.4668740989379499	7.5	2.0302366408882748e-22
0.1	0.1	3	2	2	1	0.608	-0.4581622892802905	7.5	5.849344377592572e-28
0.1	0.1	3	2	2	1	0.7076666666666667	-0.448537459414229	7.5	1.6852631342868513e-33
0.1	0.1	3	2	2	1	0.8073333333333333	-0.43790392245796833	7.5	4.855436179593265e-39
0.1	0.1	3	2	2	1	0.907	-0.4261559632967505	7.5	1.398906794699424e-44
0.1	0.1	3	2	2	1	1.0066666666666666	-0.413176787598077	7.5	4.0304107558472223e-50
0.1	0.1	3	2	2	1	1.1063333333333334	-0.39883736068100467	7.5	1.1612075173556382e-55
0.1	0.1	3	2	2	1	1.206	-0.3829951246959356	7.5	3.3455719033278504e-61
0.1	0.1	3	2	2	1	1.3056666666666668	-0.3654925813615288	7.5	9.63897597375649e-67
0.1	0.1	3	2	2	1	1.4053333333333333	-0.3461557261687703	7.5	2.777099417000716e-72
0.1	0.1	3	2	2	1	1.5050000000000001	-0.3247923184855757	7.5	8.001141607680425e-78
0.1	0.1	3	2	2	1	1.6046666666666667	-0.30118997036387646	7.5	2.305220570579962e-83
0.1	0.1	3	2	2	1	1.7043333333333333	-0.2751140350487395	7.5	6.641604585430624e-89
0.1	0.1	3	2	2	1	1.804	-0.24630527419777665	7.5	1.9135223775187e-94
0.1	0.1	3	2	2	1	1.9036666666666666	-0.21447728061910737	7.5	5.513077212240446e-100
0.1	0.1	3	2	2	1	2.0033333333333334	-0.179313630905588	7.5	1.5883807111540818e-105
0.1	0.1	3	2	2	1	2.1029999999999998	-0.14046473965773493	7.5	4.576306818204698e-111
0.1	0.1	3	2	2	1	2.2026666666666666	-0.09754438402106541	7.5	1.3184864275473227e-116
0.1	0.1	3	2	2	1	2.3023333333333333	-0.05012586398595403	7.5	3.7987104638854504e-122
0.1	0.1	3	2	2	1	2.4019999999999997	0.0022622397230282476	7.5	1.0944520085258815e-127
0.1	0.1	3	2	2	1	2.5016666666666665	0.06014075234195676	7.5	3.1532416338495037e-133
0.1	0.1	3	2	2	1	2.6013333333333333	0.12408508294014747	7.5	9.084850431070095e-139
0.1	0.1	3	2	2	1	2.7009999999999996	0.19473094494720705	7.5	2.617449499236919e-144
0.1	0.1	3	2	2	1	2.8006666666666664	0.2727806762061305	7.5	7.541171902648311e-150
0.1	0.1	3	2	2	1	2.900333333333333	0.35901022138432387	7.5	2.1726980284384396e-155
0.1	0.1	3	2	2	1	3.0	0.4027022850505293	7.5	6.259791957696249e-161
0.1	0.1	5	1	1	0	0.01	0.45	5.5	nan
0.1	0.1	5	1	1	0	0.10966666666666666	0.45	5.5	nan
0.1	0.1	5	1	1	0	0.20933333333333334	0.45	5.5	nan
0.1	0.1	5	1	1	0	0.309	0.45	5.5	nan
0.1	0.1	5	1	1	0	0.4086666666666667	0.45	5.5	nan
0.1	0.1	5	1	1	0	0.5083333333333333	0.45	5.5	nan
0.1	0.1	5	1	1	0	0.608	0.45	5.5	nan
0.1	0.1	5	1	1	0	0.7076666666666667	0.45	5.5	nan
0.1	0.1	5	1	1	0	0.8073333333333333	0.45	5.5	nan
0.1	0.1	5	1	1	0	0.907	0.45	5.5	nan
0.1	0.1	5	1	1	0	1.0066666666666666	0.45	5.5	nan
0.1	0.1	5	1	1	0	1.1063333333333334	0.45	5.5	nan
0.1	0.1	5	1	1	0	1.206	0.45	5.5	nan
0.1	0.1	5	1	1	0	1.3056666666666668	0.45	5.5	nan
0.1	0.1	5	1	1	0	1.4053333333333333	0.45	5.5	nan
0.1	0.1	5	1	1	0	1.5050000000000001	0.45	5.5	nan
0.1	0.1	5	1	1	0	1.6046666666666667	0.45	5.5	nan
0.1	0.1	5	1	1	0	1.7043333333333333	0.45	5.5	nan
0.1	0.1	5	1	1	0	1.804	0.45	5.5	nan
0.1	0.1	5	1	1	0	1.9036666666666666	0.45	5.5	nan
0.1	0.1	5	1	1	0	2.0033333333333334	0.45	5.5	nan
0.1	0.1	5	1	1	0	2.1029999999999998	0.45	5.5	nan
0.1	0.1	5	1	1	0	2.2026666666666666	0.45	5.5	nan
0.1	0.1	5	1	1	0	2.3023333333333333	0.45	5.5	nan
0.1	0.1	5	1	1	0	2.4019999999999997	0.45	5.5	nan
0.1	0.1	5	1	1	0	2.5016666666666665	0.45	5.5	nan
0.1	0.1	5	1	1	0	2.6013333333333333	0.45	5.5	nan
0.1	0.1	5	1	1	0	2.7009999999999996	0.45	5.5	nan
0.1	0.1	5	1	1	0	2.8006666666666664	0.45	5.5	nan
0.1	0.1	5	1	1	0	2.900333333333333	0.45	5.5	nan
0.1	0.1	5	1	1	0	3.0	0.45	5.5	nan
0.1	0.1	5	1	2	1	0.01	0.45	6.5	nan
0.1	0.1	5	1	2	1	0.10966666666666666	0.45	6.5	nan
0.1	0.1	5	1	2	1	0.20933333333333334	0.45	6.5	nan
0.1	0.1	5	1	2	1	0.309	0.45	6.5	nan
0.1	0.1	5	1	2	1	0.4086666666666667	0.45	6.5	nan
0.1	0.1	5	1	2	1	0.5083333333333333	0.45	6.5	nan
0.1	0.1	5	1	2	1	0.608	0.45	6.5	nan
0.1	0.1	5	1	2	1	0.7076666666666667	0.45	6.5	nan
0.1	0.1	5	1	2	1	0.8073333333333333	0.45	6.5	nan
0.1	0.1	5	1	2	1	0.907	0.45	6.5	nan
0.1	0.1	5	1	2	1	1.0066666666666666	0.45	6.5	nan
0.1	0.1	5	1	2	1	1.1063333333333334	0.45	6.5	nan
0.1	0.1	5	1	2	1	1.206	0.45	6.5	nan
0.1	0.1	5	1	2	1	1.3056666666666668	0.45	6.5	nan
0.1	0.1	5	1	2	1	1.4053333333333333	0.45	6.5	nan
0.1	0.1	5	1	2	1	1.5050000000000001	0.45	6.5	nan
0.1	0.1	5	1	2	1	1.6046666666666667	0.45	6.5	nan
0.1	0.1	5	1	2	1	1.7043333333333333	0.45	6.5	nan
0.1	0.1	5	1	2	1	1.804	0.45	6.5	nan
0.1	0.1	5	1	2	1	1.9036666666666666	0.45	6.5	nan
0.1	0.1	5	1	2	1	2.0033333333333334	0.45	6.5	nan
0.1	0.1	5	1	2	1	2.1029999999999998	0.45	6.5	nan
0.1	0.1	5	1	2	1	2.2026666666666666	0.45	6.5	nan
0.1	0.1	5	1	2	1	2.3023333333333333	0.45	6.5	nan
0.1	0.1	5	1	2	1	2.4019999999999997	0.45	6.5	nan
0.1	0.1	5	1	2	1	2.5016666666666665	0.45	6.5	nan
0.1	0.1	5	1	2	1	2.6013333333333333	0.45	6.5	nan
0.1	0.1	5	1	2	1	2.7009999999999996	0.45	6.5	nan
0.1	0.1	5	1	2	1	2.8006666666666664	0.45	6.5	nan
0.1	0.1	5	1	2	1	2.900333333333333	0.45	6.5	nan
0.1	0.1	5	1	2	1	3.0	0.45	6.5	nan
0.1	0.1	0.5	1	1	0	0.01	0.45	1.0	nan
0.1	0.1	0.5	1	1	0	0.10966666666666666	0.15695207290119523	1.0	nan
0.1	0.1	0.5	1	1	0	0.20933333333333334	-0.2799575690445532	1.0	nan
0.1	0.1	0.5	1	1	0	0.309	-0.4356504343974807	1.0	nan
0.1	0.1	0.5	1	1	0	0.4086666666666667	-0.46597260720177264	1.0	nan
0.1	0.1	0.5	1	1	0	0.5083333333333333	-0.46533204579208004	1.0	nan
0.1	0.1	0.5	1	1	0	0.608	-0.4579058556142918	1.0	nan
0.1	0.1	0.5	1	1	0	0.7076666666666667	-0.44849481612062164	1.0	nan
0.1	0.1	0.5	1	1	0	0.8073333333333333	-0.43789721218294547	1.0	nan
0.1	0.1	0.5	1	1	0	0.907	-0.42615495327358116	1.0	nan
0.1	0.1	0.5	1	1	0	1.0066666666666666	-0.4131766355705075	1.0	nan
0.1	0.1	0.5	1	1	0	1.1063333333333334	-0.3988373377979832	1.0	nan
0.1	0.1	0.5	1	1	0	1.206	-0.38299512125160856	1.0	nan
0.1	0.1	0.5	1	1	0	1.3056666666666668	-0.3654925808430925	1.0	nan
0.1	0.1	0.5	1	1	0	1.4053333333333333	-0.3461557260907358	1.0	nan
0.1	0.1	0.5	1	1	0	1.5050000000000001	-0.32479231847383	1.0	nan
0.1	0.1	0.5	1	1	0	1.6046666666666667	-0.30118997036210854	1.0	nan
0.1	0.1	0.5	1	1	0	1.7043333333333333	-0.2751140350484735	1.0	nan
0.1	0.1	0.5	1	1	0	1.804	-0.24630527419773646	1.0	nan
0.1	0.1	0.5	1	1	0	1.9036666666666666	-0.21447728061910137	1.0	nan
0.1	0.1	0.5	1	1	0	2.0033333333333334	-0.1793136309055871	1.0	nan
0.1	0.1	0.5	1	1	0	2.1029999999999998	-0.14046473965773493	1.0	nan
0.1	0.1	0.5	1	1	0	2.2026666666666666	-0.09754438402106541	1.0	nan
0.1	0.1	0.5	1	1	0	2.3023333333333333	-0.05012586398595403	1.0	nan
0.1	0.1	0.5	1	1	0	2.4019999999999997	0.0022622397230282476	1.0	nan
0.1	0.1	0.5	1	1	0	2.5016666666666665	0.06014075234195676	1.0	nan
0.1	0.1	0.5	1	1	0	2.6013333333333333	0.12408508294014747	1.0	nan
0.1	0.1	0.5	1	1	0	2.7009999999999996	0.19473094494720705	1.0	nan
0.1	0.1	0.5	1	1	0	2.8006666666666664	0.2727806762061305	1.0	nan
0.1	0.1	0.5	1	1	0	2.900333333333333	0.35901022138432387	1.0	nan
0.1	0.1	0.5	1	1	0	3.0	0.4027022850505293	1.0	nan
0.1	0.1	0.5	1	2	1	0.01	0.45	2.0	nan
0.1	0.1	0.5	1	2	1	0.10966666666666666	0.40756899838321303	2.0	nan
0.1	0.1	0.5	1	2	1	0.20933333333333334	0.0882217129961122	2.0	nan
0.1	0.1	0.5	1	2	1	0.309	-0.28023140061281243	2.0	nan
0.1	0.1	0.5	1	2	1	0.4086666666666667	-0.42913514323455254	2.0	nan
0.1	0.1	0.5	1	2	1	0.5083333333333333	-0.4581484067163664	2.0	nan
0.1	0.1	0.5	1	2	1	0.608	-0.45662259353400364	2.0	nan
0.1	0.1	0.5	1	2	1	0.7076666666666667	-0.44828141776884184	2.0	nan
0.1	0.1	0.5	1	2	1	0.8073333333333333	-0.43786134435490437	2.0	nan
0.1	0.1	0.5	1	2	1	0.907	-0.42614923301187885	2.0	nan
0.1	0.1	0.5	1	2	1	1.0066666666666666	-0.4131757745630474	2.0	nan
0.1	0.1	0.5	1	2	1	1.1063333333333334	-0.39883720820009333	2.0	nan
0.1	0.1	0.5	1	2	1	1.206	-0.3829951017446776	2.0	nan
0.1	0.1	0.5	1	2	1	1.3056666666666668	-0.36549257790693085	2.0	nan
0.1	0.1	0.5	1	2	1	1.4053333333333333	-0.346155725648788	2.0	nan
0.1	0.1	0.5	1	2	1	1.5050000000000001	-0.32479231840730854	2.0	nan
0.1	0.1	0.5	1	2	1	1.6046666666666667	-0.30118997035209577	2.0	nan
0.1	0.1	0.5	1	2	1	1.7043333333333333	-0.27511403504696624	2.0	nan
0.1	0.1	0.5	1	2	1	1.804	-0.24630527419750975	2.0	nan
0.1	0.1	0.5	1	2	1	1.9036666666666666	-0.21447728061906718	2.0	nan
0.1	0.1	0.5	1	2	1	2.0033333333333334	-0.179313630905582	2.0	nan
0.1	0.1	0.5	1	2	1	2.1029999999999998	-0.14046473965773404	2.0	nan
0.1	0.1	0.5	1	2	1	2.2026666666666666	-0.09754438402106541	2.0	nan
0.1	0.1	0.5	1	2	1	2.3023333333333333	-0.05012586398595403	2.0	nan
0.1	0.1	0.5	1	2	1	2.4019999999999997	0.0022622397230282476	2.0	nan
0.1	0.1	0.5	1	2	1	2.5016666666666665	0.06014075234195676	2.0	nan
0.1	0.1	0.5	1	2	1	2.6013333333333333	0.12408508294014747	2.0	nan
0.1	0.1	0.5	1	2	1	2.7009999999999996	0.19473094494720705	2.0	nan
0.1	0.1	0.5	1	2	1	2.8006666666666664	0.2727806762061305	2.0	nan
0.1	0.1	0.5	1	2	1	2.900333333333333	0.35901022138432387	2.0	nan
0.1	0.1	0.5	1	2	1	3.0	0.4027022850505293	2.0	nan
0.1	0.2	1	2	1	0	0.01	0.45	2.5	5136820.699154902
