,eps,distortion,clip,q,G_k,G_theta,tmia,mia,acc,T,version,machine
0,0.0660095718299721,1e-05,0.1,0.001,1.00001,1e-05,0.006931612810136878,0.01636535408626423,0.4864,1000.0,v7,becat
1,0.1000389864397288,1e-05,1.2139244620058345,0.004,6.432160804020101,1e-05,0.02574076214943749,0.013311014059672416,0.3903,1000.0,v7,becat
2,0.2001488276333637,1e-05,0.447213595499958,0.004,39.84924623115578,1e-05,0.03739756991110599,-0.00040008002133969133,0.2474,1000.0,v7,becat
3,0.3000855833546632,1e-05,3.5,0.005,7.864321608040202,1e-05,0.04630765779625201,0.0368139731227164,0.5246,1000.0,v7,becat
4,0.4007780142864268,1e-05,3.5,0.005,10.728643216080403,1e-05,0.06030046928617655,0.01862546412316482,0.4725,1000.0,v7,becat
5,0.50050922099679,1e-05,1.2139244620058345,0.004,39.37185929648241,1e-05,0.07960925386371581,0.012224969622568948,0.4185,1000.0,v7,becat
6,0.6003777277394395,1e-05,3.5,0.004,16.457286432160807,1e-05,0.095363351689157,0.019312311032372884,0.443,1000.0,v7,becat
7,0.7002244821788122,1e-05,5.0,0.002,13.592964824120603,1e-05,0.12525566942951627,0.02673929718962151,0.4855,1000.0,v7,becat
8,0.8001598940391164,1e-05,2.0,0.001,39.37185929648241,1e-05,0.17863003796537424,0.005087039048557209,0.3971,1000.0,v7,becat
9,0.9001535639551157,1e-05,3.5,0.003,25.05025125628141,1e-05,0.16216475075055814,0.01400151963581361,0.4562,1000.0,v7,becat
10,1.0008459948868789,1e-05,3.5,0.003,27.91457286432161,1e-05,0.18778418098329275,0.0249852526939086,0.4541,1000.0,v7,becat
11,1.1015384258186427,1e-05,3.5,0.003,30.77889447236181,1e-05,0.21617634686426257,0.0008995952428359939,0.3958,1000.0,v7,becat
12,1.2022308567504052,1e-05,3.5,0.003,33.64321608040201,1e-05,0.24763338174770821,0.0031948908965192886,0.2717,1000.0,v7,becat
13,1.3007191101444942,1e-05,5.0,0.002,25.52763819095477,1e-05,0.28601946033728953,0.02293497128249599,0.5144,1000.0,v7,becat
14,1.400041971483868,1e-05,5.0,0.003,27.43718592964824,1e-05,0.30431664528607383,0.03979746987406606,0.5175,1000.0,v7,becat
15,1.5002077169485055,1e-05,5.0,0.005,29.34673366834171,1e-05,0.31229032655888167,0.011829751753577221,0.4615,1000.0,v7,becat
16,1.601756859612594,1e-05,3.5,0.002,45.10050251256281,1e-05,0.3234501661323549,0.003493889254255838,0.4097,1000.0,v7,becat
17,1.7035102797166777,1e-05,5.0,0.001,33.64321608040201,1e-05,0.3331188433974758,0.02273948696948934,0.4796,1000.0,v7,becat
18,1.8051345976356663,1e-05,5.0,0.002,35.552763819095475,1e-05,0.3367584317291966,0.011730922875698699,0.3791,1000.0,v7,becat
19,1.901213738110176,1e-05,5.0,0.002,37.462311557788944,1e-05,0.3424664031285064,0.04152574682849831,0.528,1000.0,v7,becat
20,2.0005365994495508,1e-05,5.0,0.003,39.37185929648241,1e-05,0.34717359054042285,0.03594612677346909,0.5029,1000.0,v7,becat
21,2.1007023449141875,1e-05,5.0,0.005,41.28140703517588,1e-05,0.35171203727282757,0.013902905168991434,0.477,1000.0,v7,becat
22,2.207925767207851,1e-05,5.0,0.001,43.66834170854271,1e-05,0.3589688036286137,0.01291622526654623,0.455,1000.0,v7,becat
23,2.30400490768236,1e-05,5.0,0.001,45.57788944723618,1e-05,0.36262864177416704,0.00767050630421974,0.449,1000.0,v7,becat
24,2.4096029967815333,1.1279341611148864e-05,5.0,0.001,42.23618090452261,1.1279341611148864e-05,0.3660453786650447,0.004788516731797094,0.4118,1000.0,v7,becat
