,eps,distortion,clip,q,G_k,G_theta,tmia,mia,acc,T,version,machine
0,0.0660095718299721,1e-05,0.1,0.001,1.00001,1e-05,0.006931612810136878,0.0,0.0121,1000.0,v6,becat
1,0.1000389864397288,1e-05,1.2139244620058345,0.004,6.432160804020101,1e-05,0.02574076214943749,0.03671758293516286,0.5724,1000.0,v6,becat
2,0.2001488276333637,1e-05,0.447213595499958,0.004,39.84924623115578,1e-05,0.03739756991110599,0.01980262729617973,0.452,1000.0,v6,becat
3,0.3000855833546632,1e-05,3.5,0.005,7.864321608040202,1e-05,0.04630765779625201,0.042292912190251365,0.5858,1000.0,v6,becat
4,0.4007780142864268,1e-05,3.5,0.005,10.728643216080403,1e-05,0.06030046928617655,0.03546366427556906,0.5551,1000.0,v6,becat
5,0.50050922099679,1e-05,1.2139244620058345,0.004,39.37185929648241,1e-05,0.07960925386371581,0.03864362359220453,0.5434,1000.0,v6,becat
6,0.6003777277394395,1e-05,3.5,0.004,16.457286432160807,1e-05,0.095363351689157,0.04305948946044701,0.5708,1000.0,v6,becat
7,0.7002244821788122,1e-05,5.0,0.002,13.592964824120603,1e-05,0.12525566942951627,-0.0016012813669738792,0.308,1000.0,v6,becat
8,0.8001598940391164,1e-05,2.0,0.001,39.37185929648241,1e-05,0.17863003796537424,-0.07839406742801201,0.0395,1000.0,v6,becat
9,0.9001535639551157,1e-05,3.5,0.003,25.05025125628141,1e-05,0.16216475075055814,-0.0005001250416822429,0.3711,1000.0,v6,becat
10,1.0008459948868789,1e-05,3.5,0.003,27.91457286432161,1e-05,0.18778418098329275,0.0030952049073025216,0.3645,1000.0,v6,becat
11,1.1015384258186427,1e-05,3.5,0.003,30.77889447236181,1e-05,0.21617634686426257,0.008464078412129364,0.3417,1000.0,v6,becat
12,1.2022308567504052,1e-05,3.5,0.003,33.64321608040201,1e-05,0.24763338174770821,0.008364916331627672,0.3393,1000.0,v6,becat
13,1.3007191101444942,1e-05,5.0,0.002,25.52763819095477,1e-05,0.28601946033728953,0.007769737264360694,0.3919,1000.0,v6,becat
14,1.400041971483868,1e-05,5.0,0.003,27.43718592964824,1e-05,0.30431664528607383,0.022348403663761767,0.47,1000.0,v6,becat
15,1.5002077169485055,1e-05,5.0,0.005,29.34673366834171,1e-05,0.31229032655888167,0.043825479540029515,0.5402,1000.0,v6,becat
16,1.601756859612594,1e-05,3.5,0.002,45.10050251256281,1e-05,0.3234501661323549,-0.008637193395663588,0.3752,1000.0,v6,becat
17,1.7035102797166777,1e-05,5.0,0.001,33.64321608040201,1e-05,0.3331188433974758,0.0,0.0181,1000.0,v6,becat
18,1.8051345976356663,1e-05,5.0,0.002,35.552763819095475,1e-05,0.3367584317291966,0.004788516731797094,0.3114,1000.0,v6,becat
19,1.901213738110176,1e-05,5.0,0.002,37.462311557788944,1e-05,0.3424664031285064,-0.0010005003335835344,0.3438,1000.0,v6,becat
