a1	a4	G_theta	G_k	U_b	U_a	epsilon	mia	obj	delta
0.1	0.1	3	2	1	0	2.2026666666666666	-0.09754438402106541	6.5	4.94829544183024e-124
0.1	0.1	3	2	1	0	2.3023333333333333	-0.05012586398595403	6.5	1.425660612088671e-129
0.1	0.1	3	2	1	0	2.4019999999999997	0.0022622397230282476	6.5	4.10749156907533e-135
0.1	0.1	3	2	1	0	2.5016666666666665	0.06014075234195676	6.5	1.1834153828032257e-140
0.1	0.1	3	2	1	0	2.6013333333333333	0.12408508294014747	6.5	3.4095553081575205e-146
0.1	0.1	3	2	1	0	2.7009999999999996	0.19473094494720705	6.5	9.8233194939961e-152
0.1	0.1	3	2	1	0	2.8006666666666664	0.2727806762061305	6.5	2.8302108973050907e-157
0.1	0.1	3	2	1	0	2.900333333333333	0.35901022138432387	6.5	8.154161867706904e-163
0.1	0.1	3	2	1	0	3.0	0.4027022850505293	6.5	2.349307460729412e-168
0.1	0.1	3	2	2	1	0.01	-0.3723473674163183	7.5	0.1271501242294733
0.1	0.1	3	2	2	1	0.10966666666666666	-0.49420433167705996	7.5	3.663340761825989e-07
0.1	0.1	3	2	2	1	0.20933333333333334	-0.4883572058986175	7.5	1.0554504463586685e-12
0.1	0.1	3	2	2	1	0.309	-0.48189688147482884	7.5	3.0408736646258824e-18
0.1	0.1	3	2	2	1	0.4086666666666667	-0.47475949832343983	7.5	8.761105437130943e-24
0.1	0.1	3	2	2	1	0.5083333333333333	-0.4668740989379499	7.5	2.5241748571612803e-29
0.1	0.1	3	2	2	1	0.608	-0.4581622892802905	7.5	7.272436971848239e-35
0.1	0.1	3	2	2	1	0.7076666666666667	-0.448537459414229	7.5	2.095272415833509e-40
0.1	0.1	3	2	2	1	0.8073333333333333	-0.43790392245796833	7.5	6.036719896710305e-46
0.1	0.1	3	2	2	1	0.907	-0.4261559632967505	7.5	1.7392481682073437e-51
0.1	0.1	3	2	2	1	1.0066666666666666	-0.413176787598077	7.5	5.0109732476756154e-57
0.1	0.1	3	2	2	1	1.1063333333333334	-0.39883736068100467	7.5	1.4437188060862471e-62
0.1	0.1	3	2	2	1	1.206	-0.3829951246959356	7.5	4.159519295007194e-68
0.1	0.1	3	2	2	1	1.3056666666666668	-0.3654925813615288	7.5	1.1984051667539932e-73
0.1	0.1	3	2	2	1	1.4053333333333333	-0.3461557261687703	7.5	3.452742593180406e-79
0.1	0.1	3	2	2	1	1.5050000000000001	-0.3247923184855757	7.5	9.947747010347316e-85
0.1	0.1	3	2	2	1	1.6046666666666667	-0.30118997036387646	7.5	2.8660598903993146e-90
0.1	0.1	3	2	2	1	1.7043333333333333	-0.2751140350487395	7.5	8.257446924224639e-96
0.1	0.1	3	2	2	1	1.804	-0.24630527419777665	7.5	2.3790650689049307e-101
0.1	0.1	3	2	2	1	1.9036666666666666	-0.21447728061910737	7.5	6.854359045868457e-107
0.1	0.1	3	2	2	1	2.0033333333333334	-0.179313630905588	7.5	1.9748193752138267e-112
0.1	0.1	3	2	2	1	2.1029999999999998	-0.14046473965773493	7.5	5.68968088572885e-118
0.1	0.1	3	2	2	1	2.2026666666666666	-0.09754438402106541	7.5	1.639262252929902e-123
0.1	0.1	3	2	2	1	2.3023333333333333	-0.05012586398595403	7.5	4.722902369834032e-129
0.1	0.1	3	2	2	1	2.4019999999999997	0.0022622397230282476	7.5	1.3607222855963012e-134
0.1	0.1	3	2	2	1	2.5016666666666665	0.06014075234195676	7.5	3.920396810115266e-140
0.1	0.1	3	2	2	1	2.6013333333333333	0.12408508294014747	7.5	1.1295112391009795e-145
0.1	0.1	3	2	2	1	2.7009999999999996	0.19473094494720705	7.5	3.254251294062226e-151
0.1	0.1	3	2	2	1	2.8006666666666664	0.2727806762061305	7.5	9.375870835366074e-157
0.1	0.1	3	2	2	1	2.900333333333333	0.35901022138432387	7.5	2.701295812092476e-162
0.1	0.1	3	2	2	1	3.0	0.4027022850505293	7.5	7.7827427367107535e-168
0.1	0.1	5	1	1	0	0.01	0.45	5.5	nan
0.1	0.1	5	1	1	0	0.10966666666666666	-0.05058949867432255	5.5	nan
0.1	0.1	5	1	1	0	0.20933333333333334	-0.3818305966457756	5.5	nan
0.1	0.1	5	1	1	0	0.309	-0.46112039733733395	5.5	nan
0.1	0.1	5	1	1	0	0.4086666666666667	-0.4710205636760268	5.5	nan
0.1	0.1	5	1	1	0	0.5083333333333333	-0.46625233780012304	5.5	nan
0.1	0.1	5	1	1	0	0.608	-0.45805889434323827	5.5	nan
0.1	0.1	5	1	1	0	0.7076666666666667	-0.4485207894684606	5.5	nan
0.1	0.1	5	1	1	0	0.8073333333333333	-0.4379014133161821	5.5	nan
0.1	0.1	5	1	1	0	0.907	-0.42615558562350603	5.5	nan
0.1	0.1	5	1	1	0	1.0066666666666666	-0.4131767307511183	5.5	nan
0.1	0.1	5	1	1	0	1.1063333333333334	-0.3988373521244633	5.5	nan
0.1	0.1	5	1	1	0	1.206	-0.3829951234080145	5.5	nan
0.1	0.1	5	1	1	0	1.3056666666666668	-0.3654925811676723	5.5	nan
0.1	0.1	5	1	1	0	1.4053333333333333	-0.34615572613959117	5.5	nan
0.1	0.1	5	1	1	0	1.5050000000000001	-0.3247923184811837	5.5	nan
0.1	0.1	5	1	1	0	1.6046666666666667	-0.30118997036321543	5.5	nan
0.1	0.1	5	1	1	0	1.7043333333333333	-0.27511403504864	5.5	nan
0.1	0.1	5	1	1	0	1.804	-0.24630527419776155	5.5	nan
0.1	0.1	5	1	1	0	1.9036666666666666	-0.21447728061910515	5.5	nan
0.1	0.1	5	1	1	0	2.0033333333333334	-0.17931363090558766	5.5	nan
0.1	0.1	5	1	1	0	2.1029999999999998	-0.14046473965773493	5.5	nan
0.1	0.1	5	1	1	0	2.2026666666666666	-0.09754438402106541	5.5	nan
0.1	0.1	5	1	1	0	2.3023333333333333	-0.05012586398595403	5.5	nan
0.1	0.1	5	1	1	0	2.4019999999999997	0.0022622397230282476	5.5	nan
0.1	0.1	5	1	1	0	2.5016666666666665	0.06014075234195676	5.5	nan
0.1	0.1	5	1	1	0	2.6013333333333333	0.12408508294014747	5.5	nan
0.1	0.1	5	1	1	0	2.7009999999999996	0.19473094494720705	5.5	nan
0.1	0.1	5	1	1	0	2.8006666666666664	0.2727806762061305	5.5	nan
0.1	0.1	5	1	1	0	2.900333333333333	0.35901022138432387	5.5	nan
0.1	0.1	5	1	1	0	3.0	0.4027022850505293	5.5	nan
0.1	0.1	5	1	2	1	0.01	0.45	6.5	nan
0.1	0.1	5	1	2	1	0.10966666666666666	-0.012277370765646223	6.5	nan
0.1	0.1	5	1	2	1	0.20933333333333334	-0.36718486160464875	6.5	nan
0.1	0.1	5	1	2	1	0.309	-0.4576988530593992	6.5	nan
0.1	0.1	5	1	2	1	0.4086666666666667	-0.47033691689648055	6.5	nan
0.1	0.1	5	1	2	1	0.5083333333333333	-0.46613865167302887	6.5	nan
0.1	0.1	5	1	2	1	0.608	-0.4580399890607439	6.5	nan
0.1	0.1	5	1	2	1	0.7076666666666667	-0.44851742608950534	6.5	nan
0.1	0.1	5	1	2	1	0.8073333333333333	-0.4379009070641044	6.5	nan
0.1	0.1	5	1	2	1	0.907	-0.4261555094230037	6.5	nan
0.1	0.1	5	1	2	1	1.0066666666666666	-0.41317671928150296	6.5	nan
0.1	0.1	5	1	2	1	1.1063333333333334	-0.3988373503980696	6.5	nan
0.1	0.1	5	1	2	1	1.206	-0.3829951231481596	6.5	nan
0.1	0.1	5	1	2	1	1.3056666666666668	-0.36549258112855926	6.5	nan
0.1	0.1	5	1	2	1	1.4053333333333333	-0.346155726133704	6.5	nan
0.1	0.1	5	1	2	1	1.5050000000000001	-0.3247923184802976	6.5	nan
0.1	0.1	5	1	2	1	1.6046666666666667	-0.301189970363082	6.5	nan
0.1	0.1	5	1	2	1	1.7043333333333333	-0.27511403504862003	6.5	nan
0.1	0.1	5	1	2	1	1.804	-0.24630527419775866	6.5	nan
0.1	0.1	5	1	2	1	1.9036666666666666	-0.2144772806191047	6.5	nan
0.1	0.1	5	1	2	1	2.0033333333333334	-0.17931363090558755	6.5	nan
0.1	0.1	5	1	2	1	2.1029999999999998	-0.14046473965773493	6.5	nan
0.1	0.1	5	1	2	1	2.2026666666666666	-0.09754438402106541	6.5	nan
0.1	0.1	5	1	2	1	2.3023333333333333	-0.05012586398595403	6.5	nan
0.1	0.1	5	1	2	1	2.4019999999999997	0.0022622397230282476	6.5	nan
0.1	0.1	5	1	2	1	2.5016666666666665	0.06014075234195676	6.5	nan
0.1	0.1	5	1	2	1	2.6013333333333333	0.12408508294014747	6.5	nan
0.1	0.1	5	1	2	1	2.7009999999999996	0.19473094494720705	6.5	nan
0.1	0.1	5	1	2	1	2.8006666666666664	0.2727806762061305	6.5	nan
0.1	0.1	5	1	2	1	2.900333333333333	0.35901022138432387	6.5	nan
0.1	0.1	5	1	2	1	3.0	0.4027022850505293	6.5	nan
0.1	0.1	9	0.5	1	0	0.01	0.45	5.0	nan
0.1	0.1	9	0.5	1	0	0.10966666666666666	0.07810624148596307	5.0	nan
0.1	0.1	9	0.5	1	0	0.20933333333333334	-0.24663498331324635	5.0	nan
0.1	0.1	9	0.5	1	0	0.309	-0.38808355321335924	5.0	nan
0.1	0.1	9	0.5	1	0	0.4086666666666667	-0.44013227161907414	5.0	nan
0.1	0.1	9	0.5	1	0	0.5083333333333333	-0.45409292113031846	5.0	nan
0.1	0.1	9	0.5	1	0	0.608	-0.45344465747151236	5.0	nan
0.1	0.1	9	0.5	1	0	0.7076666666666667	-0.44679614494241976	5.0	nan
0.1	0.1	9	0.5	1	0	0.8073333333333333	-0.43726118978771406	5.0	nan
0.1	0.1	9	0.5	1	0	0.907	-0.4259187256856814	5.0	nan
0.1	0.1	9	0.5	1	0	1.0066666666666666	-0.41308922135676	5.0	nan
0.1	0.1	9	0.5	1	0	1.1063333333333334	-0.3988071420504205	5.0	nan
0.1	0.1	9	0.5	1	0	1.206	-0.38298502883726043	5.0	nan
0.1	0.1	9	0.5	1	0	1.3056666666666668	-0.36548920839722104	5.0	nan
0.1	0.1	9	0.5	1	0	1.4053333333333333	-0.34615459928213416	5.0	nan
0.1	0.1	9	0.5	1	0	1.5050000000000001	-0.32479194199967937	5.0	nan
0.1	0.1	9	0.5	1	0	1.6046666666666667	-0.30118984458225334	5.0	nan
0.1	0.1	9	0.5	1	0	1.7043333333333333	-0.27511399302587275	5.0	nan
0.1	0.1	9	0.5	1	0	1.804	-0.24630526015819515	5.0	nan
0.1	0.1	9	0.5	1	0	1.9036666666666666	-0.21447727592856952	5.0	nan
0.1	0.1	9	0.5	1	0	2.0033333333333334	-0.1793136293385082	5.0	nan
0.1	0.1	9	0.5	1	0	2.1029999999999998	-0.14046473913418328	5.0	nan
0.1	0.1	9	0.5	1	0	2.2026666666666666	-0.09754438384615	5.0	nan
0.1	0.1	9	0.5	1	0	2.3023333333333333	-0.05012586392751589	5.0	nan
0.1	0.1	9	0.5	1	0	2.4019999999999997	0.0022622397425520746	5.0	nan
0.1	0.1	9	0.5	1	0	2.5016666666666665	0.06014075234847954	5.0	nan
0.1	0.1	9	0.5	1	0	2.6013333333333333	0.12408508294232673	5.0	nan
0.1	0.1	9	0.5	1	0	2.7009999999999996	0.19473094494793514	5.0	nan
0.1	0.1	9	0.5	1	0	2.8006666666666664	0.27278067620637375	5.0	nan
0.1	0.1	9	0.5	1	0	2.900333333333333	0.35901022138440514	5.0	nan
0.1	0.1	9	0.5	1	0	3.0	0.40270228505053063	5.0	nan
0.1	0.1	9	0.5	2	1	0.01	0.45	6.0	nan
0.1	0.1	9	0.5	2	1	0.10966666666666666	0.10221184963990843	6.0	nan
0.1	0.1	9	0.5	2	1	0.20933333333333334	-0.23328124957918622	6.0	nan
0.1	0.1	9	0.5	2	1	0.309	-0.38126194550758935	6.0	nan
0.1	0.1	9	0.5	2	1	0.4086666666666667	-0.4376143633336162	6.0	nan
0.1	0.1	9	0.5	2	1	0.5083333333333333	-0.4531635416632736	6.0	nan
0.1	0.1	9	0.5	2	1	0.608	-0.4531016163056552	6.0	nan
0.1	0.1	9	0.5	2	1	0.7076666666666667	-0.44666952578883895	6.0	nan
0.1	0.1	9	0.5	2	1	0.8073333333333333	-0.4372144536765729	6.0	nan
0.1	0.1	9	0.5	2	1	0.907	-0.42590147502475967	6.0	nan
0.1	0.1	9	0.5	2	1	1.0066666666666666	-0.41308285400408634	6.0	nan
0.1	0.1	9	0.5	2	1	1.1063333333333334	-0.39880399993297583	6.0	nan
0.1	0.1	9	0.5	2	1	1.206	-0.38298397907514187	6.0	nan
0.1	0.1	9	0.5	2	1	1.3056666666666668	-0.3654888576781518	6.0	nan
0.1	0.1	9	0.5	2	1	1.4053333333333333	-0.3461544821090496	6.0	nan
0.1	0.1	9	0.5	2	1	1.5050000000000001	-0.32479190285287224	6.0	nan
0.1	0.1	9	0.5	2	1	1.6046666666666667	-0.3011898315035458	6.0	nan
0.1	0.1	9	0.5	2	1	1.7043333333333333	-0.2751139886563569	6.0	nan
0.1	0.1	9	0.5	2	1	1.804	-0.2463052586983669	6.0	nan
0.1	0.1	9	0.5	2	1	1.9036666666666666	-0.21447727544084988	6.0	nan
0.1	0.1	9	0.5	2	1	2.0033333333333334	-0.17931362917556398	6.0	nan
0.1	0.1	9	0.5	2	1	2.1029999999999998	-0.1404647390797446	6.0	nan
